"日付","始値","高値","安値","終値","前日比","出来高","売買代金","貸株残高","融資残高","貸借倍率","逆日歩","特別空売り料","5DMA","25DMA","75DMA","100DMA","200DMA","5DVMA","25DVMA","75DVMA"
"2016/12/09","28,400.0","29,420.0","28,370.0","29255.0","+1,030.0","4,185,700","121,623,829","65,400","52,400","0.80","0.00","-","28,079.00","26,520.60","25,754.47","25,175.85","20,570.78","2,105,080","2,062,896","2,879,685"
"2016/12/08","28,230.0","28,250.0","27,925.0","28225.0","+245.0","1,463,100","41,125,499","54,300","69,000","1.27","-","-","27,637.00","26,366.20","25,660.40","25,101.60","20,502.55","1,736,020","1,974,396","2,871,866"
"2016/12/07","28,000.0","28,360.0","27,775.0","27980.0","+115.0","1,830,200","51,396,942","61,300","60,800","0.99","0.00","-","27,580.00","26,255.00","25,589.33","25,047.75","20,441.03","1,763,620","1,969,900","2,917,106"
"2016/12/06","27,395.0","27,925.0","27,190.0","27865.0","+795.0","1,699,300","46,850,018","62,800","49,000","0.78","0.00","-","27,539.00","26,153.40","25,518.93","24,970.55","20,379.88","1,757,420","1,983,572","2,941,904"
"2016/12/05","26,850.0","27,315.0","26,650.0","27070.0","+25.0","1,347,100","36,452,835","51,800","72,200","1.39","-","-","27,564.00","26,062.40","25,437.00","24,854.60","20,312.30","1,650,420","2,044,320","2,946,985"
"2016/12/02","27,770.0","27,905.0","26,860.0","27045.0","-895.0","2,340,400","63,853,424","50,000","108,100","2.16","-","-","27,744.00","25,975.00","25,370.27","24,733.25","20,253.20","1,714,700","2,224,016","2,959,425"
"2016/12/01","28,000.0","28,130.0","27,860.0","27940.0","+165.0","1,601,100","44,816,745","47,600","62,000","1.30","-","-","27,908.00","25,874.00","25,303.00","24,606.60","20,197.15","1,579,960","2,224,456","2,977,746"
"2016/11/30","28,245.0","28,245.0","27,675.0","27775.0","-215.0","1,799,200","50,329,058","57,100","69,900","1.22","-","-","27,847.00","25,743.80","25,234.20","24,472.10","20,144.28","1,802,100","2,288,864","3,038,880"
"2016/11/29","28,090.0","28,090.0","27,745.0","27990.0","+20.0","1,164,300","32,522,745","58,300","71,400","1.22","-","-","27,863.00","25,591.60","25,168.53","24,342.45","20,090.60","1,888,280","2,392,192","3,136,174"
"2016/11/28","27,810.0","28,120.0","27,685.0","27970.0","+105.0","1,668,500","46,561,171","54,100","50,800","0.94","0.00","-","27,795.00","25,479.40","25,079.07","24,209.15","20,036.63","2,239,580","2,589,444","3,170,405"
"2016/11/25","27,745.0","27,950.0","27,565.0","27865.0","+230.0","1,666,700","46,258,638","52,300","49,200","0.94","0.00","-","27,564.00","25,438.60","24,982.33","24,075.30","19,981.20","2,434,740","2,730,760","3,185,448"
"2016/11/24","28,250.0","28,435.0","27,560.0","27635.0","-220.0","2,711,800","76,181,120","49,400","116,900","2.37","-","-","27,201.00","25,367.20","24,893.80","23,941.40","19,927.75","2,474,060","2,707,156","3,203,525"
"2016/11/22","27,465.0","27,880.0","27,430.0","27855.0","+205.0","2,230,100","61,805,149","48,500","45,700","0.94","0.00","-","26,784.00","25,310.40","24,806.20","23,803.40","19,876.10","2,575,140","2,665,092","3,235,790"
"2016/11/21","27,110.0","27,650.0","26,900.0","27650.0","+835.0","2,920,800","80,013,356","37,800","39,400","1.04","-","-","26,185.00","25,233.60","24,714.87","23,663.50","19,820.10","2,357,740","2,663,700","3,267,938"
"2016/11/18","26,600.0","26,840.0","26,185.0","26815.0","+765.0","2,644,300","70,230,974","30,700","45,400","1.48","-","-","25,623.00","25,174.40","24,625.73","23,525.00","19,759.70","2,105,740","2,612,444","3,326,336"
"2016/11/17","25,670.0","26,050.0","25,610.0","26050.0","+500.0","1,863,300","48,245,298","32,000","49,000","1.53","-","-","25,080.00","25,144.80","24,554.93","23,406.10","19,704.53","1,844,200","2,596,516","3,436,272"
"2016/11/16","25,460.0","26,215.0","25,370.0","25550.0","+690.0","3,217,200","82,932,493","26,700","53,800","2.01","-","-","24,752.00","25,137.40","24,488.67","23,294.35","19,653.28","1,956,940","2,581,512","3,600,889"
"2016/11/15","24,705.0","24,885.0","24,530.0","24860.0","+20.0","1,143,100","28,258,211","22,300","65,000","2.91","-","-","24,225.00","25,166.80","24,445.40","23,189.75","19,605.35","2,160,280","2,516,072","3,687,625"
"2016/11/14","24,100.0","24,920.0","23,920.0","24840.0","+740.0","1,660,800","40,953,004","24,400","68,800","2.82","-","-","24,137.00","25,240.00","24,428.47","23,090.85","19,560.73","2,137,940","2,540,600","3,894,165"
"2016/11/11","24,555.0","24,565.0","24,010.0","24100.0","-310.0","1,336,600","32,415,838","23,600","84,000","3.56","-","-","24,076.00","25,301.00","24,406.87","22,989.30","19,510.28","2,052,160","2,550,440","4,022,969"
"2016/11/10","24,060.0","24,550.0","23,900.0","24410.0","+1,495.0","2,427,000","58,853,527","24,400","71,000","2.91","-","-","24,136.00","25,408.20","24,461.80","22,894.80","19,464.10","2,215,760","2,593,356","4,343,982"
"2016/11/09","24,590.0","24,600.0","22,200.0","22915.0","-1,505.0","4,233,900","98,808,626","22,000","91,000","4.14","-","-","24,333.00","25,478.60","24,509.67","22,801.25","19,422.00","2,125,000","2,580,868","4,555,681"
"2016/11/08","24,695.0","24,845.0","24,390.0","24420.0","-115.0","1,031,400","25,381,265","24,200","97,200","4.02","-","-","24,839.00","25,619.80","24,574.33","22,724.35","19,380.73","1,548,360","2,492,420","4,847,726"
"2016/11/07","24,615.0","24,680.0","24,240.0","24535.0","+135.0","1,231,900","30,175,552","25,100","97,000","3.86","-","-","25,043.00","25,707.20","24,672.33","22,633.70","19,332.98","1,776,480","2,538,984","5,136,160"
"2016/11/04","25,000.0","25,070.0","24,360.0","24400.0","-995.0","2,154,600","53,050,404","33,600","99,500","2.96","-","-","25,254.00","25,811.40","24,715.60","22,549.00","19,284.43","2,173,700","2,575,244","5,356,802"
"2016/11/02","25,300.0","25,585.0","24,950.0","25395.0","-50.0","1,973,200","49,849,882","39,600","79,200","2.00","-","-","25,351.00","25,920.60","24,727.60","22,467.85","19,239.40","2,910,680","2,590,072","5,562,686"
"2016/11/01","25,430.0","25,590.0","25,210.0","25445.0","+5.0","1,350,700","34,361,621","35,200","78,500","2.23","-","-","25,176.00","25,986.20","24,680.07","22,377.00","19,184.73","2,986,320","2,631,604","5,675,669"
"2016/10/31","25,600.0","25,900.0","25,345.0","25440.0","-150.0","2,172,000","55,570,389","39,600","80,800","2.04","-","-","25,024.00","26,035.40","24,645.33","22,285.00","19,134.35","3,358,440","2,650,012","5,846,746"
"2016/10/28","25,095.0","25,625.0","25,010.0","25590.0","+705.0","3,218,000","81,556,160","49,500","76,000","1.54","-","-","24,730.00","26,102.00","24,576.27","22,189.05","19,083.28","3,800,520","2,703,012","5,917,505"
"2016/10/27","23,520.0","24,895.0","23,515.0","24885.0","+365.0","5,839,500","142,066,345","64,400","81,600","1.27","-","-","24,649.00","26,158.20","24,452.00","22,091.35","19,031.13","4,376,040","2,752,796","5,913,594"
"2016/10/26","24,540.0","25,000.0","24,410.0","24520.0","-165.0","2,351,400","57,907,831","22,200","94,700","4.27","-","-","25,062.00","26,255.40","24,319.33","21,999.45","18,988.75","4,248,420","2,709,188","5,845,864"
"2016/10/25","23,900.0","24,725.0","23,870.0","24685.0","+715.0","3,211,300","78,155,409","36,500","95,600","2.62","-","-","25,374.00","26,357.20","24,184.13","21,914.80","18,949.43","3,993,460","2,822,124","5,822,221"
"2016/10/24","24,900.0","24,900.0","23,940.0","23970.0","-1,215.0","4,382,400","106,523,820","56,300","131,500","2.34","-","-","25,680.00","26,446.80","24,048.20","21,832.45","18,909.78","3,683,240","2,925,936","5,785,020"
"2016/10/21","26,000.0","26,190.0","25,025.0","25185.0","-1,765.0","6,095,600","155,415,175","39,700","349,700","8.81","-","-","26,073.00","26,518.20","23,926.07","21,752.75","18,874.65","3,245,820","2,959,184","5,730,765"
"2016/10/20","25,940.0","27,270.0","25,810.0","26950.0","+870.0","5,201,400","139,311,754","56,900","53,700","0.94","0.00","-","26,270.00","26,535.80","23,785.73","21,659.50","18,830.98","2,354,580","2,956,068","5,655,372"
"2016/10/19","26,110.0","26,315.0","25,975.0","26080.0","-135.0","1,076,600","28,112,077","31,800","67,100","2.11","-","-","26,095.00","26,525.40","23,620.87","21,548.70","18,777.33","1,763,520","2,936,680","5,593,698"
"2016/10/18","25,830.0","26,315.0","25,635.0","26215.0","+280.0","1,660,200","43,279,019","33,000","62,400","1.89","-","-","26,052.00","26,587.20","23,466.13","21,447.40","18,727.43","1,845,840","3,144,352","5,588,152"
"2016/10/17","26,470.0","26,475.0","25,665.0","25935.0","-235.0","2,195,300","56,933,477","33,600","70,300","2.09","-","-","26,066.00","26,656.80","23,301.07","21,343.10","18,677.65","1,830,040","3,619,560","5,577,024"
"2016/10/14","25,740.0","26,220.0","25,620.0","26170.0","+95.0","1,639,400","42,558,813","38,500","63,000","1.64","-","-","26,217.00","26,607.20","23,140.13","21,245.45","18,630.58","1,742,240","3,741,508","5,561,489"
"2016/10/13","26,015.0","26,535.0","25,925.0","26075.0","+210.0","2,246,100","58,835,091","35,800","81,300","2.27","-","-","26,256.00","26,502.40","22,975.20","21,147.40","18,583.60","1,795,720","3,739,452","5,551,890"
"2016/10/12","26,115.0","26,335.0","25,845.0","25865.0","-420.0","1,488,200","38,813,004","32,000","91,000","2.84","-","-","26,397.00","26,388.00","22,826.53","21,050.05","18,539.08","1,828,400","3,771,888","5,527,570"
"2016/10/11","26,500.0","26,615.0","26,280.0","26285.0","-405.0","1,581,200","41,738,367","32,300","82,400","2.55","-","-","26,458.00","26,306.20","22,680.00","20,952.70","18,495.28","1,953,720","3,939,464","5,514,352"
"2016/10/07","26,375.0","26,750.0","26,285.0","26690.0","+325.0","1,756,300","46,681,262","36,300","98,700","2.72","-","-","26,490.00","26,192.00","22,530.73","20,849.90","18,448.40","2,042,020","3,988,304","5,498,625"
"2016/10/06","26,795.0","26,940.0","26,360.0","26365.0","-415.0","1,906,800","50,700,588","36,300","111,600","3.07","-","-","26,473.00","26,031.40","22,374.47","20,739.05","18,403.23","2,129,860","3,986,668","5,481,952"
"2016/10/05","26,250.0","26,790.0","26,085.0","26780.0","+610.0","2,409,500","63,795,013","36,900","107,800","2.92","-","-","26,628.00","25,864.60","22,218.73","20,628.90","18,361.58","2,176,180","3,960,912","5,464,520"
"2016/10/04","26,555.0","26,570.0","25,930.0","26170.0","-275.0","2,114,800","55,279,534","32,400","160,600","4.96","-","-","26,698.00","25,689.80","22,057.00","20,516.75","18,318.75","2,199,340","3,940,636","5,440,598"
"2016/10/03","26,800.0","26,890.0","26,285.0","26445.0","-160.0","2,022,700","53,714,573","37,700","179,400","4.76","-","-","26,871.00","25,510.60","21,908.80","20,407.05","18,281.28","2,378,680","3,928,712","5,418,386"
"2016/09/30","26,920.0","27,235.0","26,605.0","26605.0","-535.0","2,195,500","59,109,041","39,500","208,500","5.28","-","-","26,917.00","25,342.40","21,759.20","20,294.30","18,240.83","2,336,320","3,907,896","5,398,565"
"2016/09/29","27,480.0","27,480.0","26,935.0","27140.0","+10.0","2,138,400","58,069,501","41,600","225,600","5.42","-","-","27,017.00","25,173.60","21,609.20","20,180.45","18,202.35","2,596,620","3,917,780","5,375,801"
